id,nomb_ue,razon_soc,cod_scian,nom_activ,pers_ocup,tipo_vial,nomb_vial,tipo_evial,nom_evial,tip_evial2,nom_evial2,tip_evial3,nom_evial3,num_ext,letra_ext,edificio,edif_piso,num_int,letra_int,tipo_asent,nomb_asent,tipo_cc,c_ind_cc,num_local,cp,cve_ent,ent_fed,cve_mun,mun,cve_loc,loc,ageb,mza,tel,e_mail,web_site,tipo_estab,lat,lon,fecha_denu
1477912,MIEL DEL SEÑOR DEL PERDON,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,VICENTE GUERRERO,AVENIDA,BENITO JUAREZ,OTRO (ESPECIFIQUE),SIN REFERENCIA,CALLE,MELCHOR OCAMPO,,SN,,,,,BARRIO,NUEVO,,,,41970,12,GUERRERO,36,Igualapa,1,Igualapa,44,13,,,,Fijo,16.74488728,-98.47893546,2010-07
1430133,MIEL MELISSA,MIEL MELISSA ,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,AMADO NERVO,CALLE,5 DE MAYO,CALLE,ABASOLO,CALLE,CORREGIDORA,2,,,,0,,COLONIA,CENTRO,,,,39000,12,GUERRERO,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,1620,22,7471156174,,,Fijo,17.55457155,-99.50190225,2014-12
1451554,MIELES AMBAR,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CALLE DE SALAZAR,CALLE,GARCIA DE LA CADENA,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,MANUEL DOBLADO,3,,,,0,,COLONIA,CENTRO,,,,40000,12,GUERRERO,35,Iguala de la Independencia,1,Iguala de la Independencia,1276,13,,,,Fijo,18.33883388,-99.53900599,2014-12
7947357,PRODUCCION Y COMERCIALIZACION DE MIEL Y CAFE SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NINGUNO,OTRO (ESPECIFIQUE),LIBERTAD,OTRO (ESPECIFIQUE),SIN NOMBRE,CALLE,NINGUNO,,SN,,,,,COLONIA,FRANCISCO VILLA,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,558,1,7421193224,,,Fijo,17.21162478,-100.428879,2019-11
1510064,PRODUCTOS DERIVADOS DE LA MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CARRETERA,OMETEPEC-IGUALAPA,AVENIDA,AVENIDA TECNOLOGICO,CALLE,AVENIDA TECNOLOGIGO,BOULEVARD,JUAN N. ÁLVAREZ,,SN,,,,,COLONIA,TECNOLOGICO,,,,41707,12,GUERRERO,46,Ometepec,1,Ometepec,159,26,,,,Fijo,16.69649324,-98.41693425,2010-07
7902139,PRODUCTOS DERIVADOS DE LA MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,GENERAL JUAN N. ALVAREZ,OTRO (ESPECIFIQUE),JUAN N ALVAREZ N ALVAREZ,CALLE,CUAUHTEMOC,CALLE,JUSTO SIERRA,,SN,MERCADO PUBLICO,5,,,LOCALIDAD,CENTRO,MERCADO PUBLICO,MERCADO NDEL OCOTITO,SN,39120,12,GUERRERO,29,Chilpancingo de los Bravo,45,Ocotito,1391,18,,,,Fijo,17.24731318,-99.5130694,2019-11
8600534,VENTA DE CAFE Y MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,MONTES DE OCA,CALLE,CUAUHTEMOC,OTRO (ESPECIFIQUE),SIN REFERENCIA,OTRO (ESPECIFIQUE),SIN REFERENCIA,4,,,,,,COLONIA,CENTRO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,051A,29,,,,Fijo,17.21484933,-100.4334992,2019-11
8512975,VENTA DE CAFE Y MIEL JIREH,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,JUAN N. ALVAREZ,OTRO (ESPECIFIQUE),SIN REFERENCIA,CALLE,MONTES DE OCA,OTRO (ESPECIFIQUE),SIN REFERENCIA,,SN,,,,,COLONIA,JUAN N ALVAREZ,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,051A,28,,,,Fijo,17.21521968,-100.4326605,2019-11
8993411,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,JUAN N. ALVAREZ,CALLE,EMILIANO ZAPATA,CALLE,FRANCISCO I. MADERO,AVENIDA,AQUILES SERDÁN,,SN,,,,,COLONIA,CENTRO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,577,33,,,,Fijo,17.21007965,-100.4352678,2019-11
7926747,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NICOLAS BRAVO,CALLEJON,SUR DEL PANTEON,CALLE,EMILIANO ZAPATA,CALLE,FRANCISCO JAVIER MINA,401,,,,,,COLONIA,LA NOPALERA,,,,40536,12,GUERRERO,6,Apaxtla,1,Ciudad Apaxtla de Castrejón,327,8,7361190417,,,Fijo,18.12781594,-99.93530909,2019-11
7918647,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,FRANCISCO JAVIER MINA,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,MELCHOR OCAMPO,31,,,,0,,COLONIA,CENTRO,,,,40000,12,GUERRERO,35,Iguala de la Independencia,1,Iguala de la Independencia,1276,17,,,,Fijo,18.34207223,-99.53898424,2019-11
9005872,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,PRIVADA,3 DE MAYO,CALLE,SANTA CRUZ,CALLE,PROLONGACION 11 ORIENTE,CALLE,NINGUNO,,SN,,,,,COLONIA,SANTA CRUZ,,,,41100,12,GUERRERO,28,Chilapa de Álvarez,1,Chilapa de Álvarez,017A,8,,,,Fijo,17.58647278,-99.17117031,2019-11
1423148,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,GENERAL OCTAVIO LEYVA GARCIA,CALLE,NINGUNO,CALLE,5 DE MAYO,14,,,,,,COLONIA,TECOANAPA CENTRO,,,,39270,12,GUERRERO,56,Tecoanapa,1,Tecoanapa,282,7,7451025204,,,Fijo,16.98844235,-99.26206537,2014-12
1399318,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,HEROES DE GUERRERO,CALLE,A. LARUMBE VAZQUEZ,CALLE,HEROES DE GUERRERO,CALLE,EL CAMUCHIN,0,SN,EDIFICIO SIN NOMBRE,17,0,,COLONIA,18 DE MAYO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,736,11,,,,Fijo,17.19513793,-100.4282183,2014-12
7284541,VENTA DE MIEL APIARIO BRUNO,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PORFIRIO DIAZ,PRIVADA,BRUNO,PRIVADA,PORFIRIO DIAZ,OTRO (ESPECIFIQUE),SIN REFERENCIA,1,,,,,,COLONIA,CENTRO,,,,41530,12,GUERRERO,81,Iliatenco,1,Iliatenco,16,17,,,,Fijo,17.04524519,-98.68709142,2019-11
8000186,VENTA DE MIEL CAFE Y MAIZ,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,JUAN N. ALVAREZ,ANDADOR,RAUL BRITO VANZZINI,AVENIDA,AQUILES SERDAN,AVENIDA,AQUILES SERDÁN,0,SN,,,0,,COLONIA,SILVESTRE MARISCAL,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,346,120,7421213964,,,Fijo,17.20385938,-100.4388908,2019-11
7818951,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CALANDRIAS,CALLE,MIRLOS,CALLE,RUISEÑOR,CALLE,ÁGUILAS,,SN,,,,,UNIDAD HABITACIONAL,INFONAVIT PALOMAS,,,,40030,12,GUERRERO,35,Iguala de la Independencia,1,Iguala de la Independencia,1045,26,,,,Fijo,18.35865577,-99.52261041,2019-11
1476302,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,MORELOS,CALLE,ALLENDE,CALLE,LA QUEBRADA,CALLE,BELLAS ARTES,,SN,,,,,COLONIA,CENTRO,,,,41601,12,GUERRERO,52,San Luis Acatlán,1,San Luis Acatlán,018A,15,,,,Fijo,16.80952501,-98.73177728,2010-07
7918687,VENTA DE MIEL DE ABEJA NATURAL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,MARIANO MATAMOROS,CALLE,CUITLAHUAC,AVENIDA,ÁLVARO OBREGON,CALLE,LEANDRO VALLE,18,,,,0,,COLONIA,CENTRO,,,,40000,12,GUERRERO,35,Iguala de la Independencia,1,Iguala de la Independencia,70,29,,,,Fijo,18.34354369,-99.54204224,2019-11
7947089,VENTA DE MIEL DE ABEJA SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,RODOLFO NERI VELA,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,HERMENEGILDO GALEANA,0,SN,,,0,,COLONIA,RODOLFO NERI VELA,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,044A,12,7421158608,,,Fijo,17.21593589,-100.4263615,2019-11
8159393,VENTA DE MIEL DE ABEJA SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,DIEGO ALVAREZ,CALLE,PUERTO ESCONDIDO,CALLE,FORTIN,ANDADOR,NINGUNO,0,SN,,,0,,COLONIA,LA MIRA,,,,39480,12,GUERRERO,1,Acapulco de Juárez,1,Acapulco de Juárez,2789,10,7443752164,,,Fijo,16.8503315,-99.91620574,2019-11
7936655,VENTA DE MIEL DIMAS,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,26 DE MARZO,CALLE,PENSADOR MEXICANO,CALLE,2 DE OCTUBRE,CIRCUITO,18 DE MAYO,,SN,,,,,COLONIA,18 DE MAYO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,736,6,7421007110,,,Fijo,17.19676675,-100.4302175,2019-11
8352127,VENTA DE MIEL DOÑA LUCY,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,PRIVADA,LA GUADALUPE,CALLE,NINGUNO,CALLE,PRINCIPAL POPULAR,CALLE,PLAN DE AYUTLA,14,E,,,,,COLONIA,ARROYO SECO,,,,39928,12,GUERRERO,1,Acapulco de Juárez,1,Acapulco de Juárez,5340,34,7443321862,,,Fijo,16.90578492,-99.8133044,2019-11
1365552,VENTA DE MIEL EN VIVIENDA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,GUADALUPE VICTORIA,CALLE,REVOLUCION DEL SUR,CALLE,LUCIA ALCOCER,CALLE,13 DE SEPTIEMBRE,31,,,,0,,UNIDAD HABITACIONAL,RUBEN FIGUEROA FIGUEROA,,,,39030,12,GUERRERO,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,1565,5,,,,Fijo,17.55973079,-99.50769191,2010-07
1454123,VENTA DE MIEL EN VIVIENDA SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,30 DE ABRIL,CALLE,PLAZA DEL DEPORTE,CALLE,PRIMERA SUR,CALLE,GENERAL SILVESTRE CASTRO,12,SN,,,,,COLONIA,CENTRO,,,,40330,12,GUERRERO,15,Buenavista de Cuéllar,1,Buenavista de Cuéllar,148,1,,,,Fijo,18.45906021,-99.40650239,2014-12
1399333,VENTA DE MIEL LORE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,26 DE MARZO,CALLE,PENSADOR MEXICANO,CALLE,MAGISTERIAL,CIRCUITO,18 DE MAYO,,SN,EDIFICIO SIN NOMBRE,17,,,COLONIA,18 DE MAYO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,736,5,,,,Fijo,17.19645094,-100.4304339,2014-12
1422029,VENTA DE MIEL NATURAL Y SUS DERIVADOS DON JESUS,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,20 DE NOVIEMBRE,CERRADA,NINGUNO,CERRADA,NINGUNO,ANDADOR,NINGUNO,,SN,,,,,LOCALIDAD,XALTIANGUIS,,,,39910,12,GUERRERO,1,Acapulco de Juárez,173,Xaltianguis,1719,3,,,,Fijo,17.09507687,-99.72029495,2014-12
1399582,VENTA DE MIEL REYNA DEL ENJAMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PALMA,CALLE,FRANCISCO I. MADERO,CALLE,FRANCISCO JAVIER MINA,CALLE,FRANCISCO VILLA,0,SN,,,0,,COLONIA,CENTRO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,577,2,7421213413,,,Fijo,17.20752392,-100.4326323,2014-12
1480427,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,HERMENEGILDO GALEANA,CALLE,CHILPANCINGO,CALLE,ABRAHAM SOLANO,CALLE,ABRAHAM SOLANO,,SN,,,,,COLONIA,CENTRO,,,,41702,12,GUERRERO,46,Ometepec,7,Cochoapa,375,23,,,,Fijo,16.72230888,-98.37165372,2010-07
1431092,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,FRANCISCO I. MADERO,AVENIDA,VICENTE GUERRERO,CALLE,ABASOLO,CALLE,MIGUEL HIDALGO,1,,,,,2,COLONIA,CENTRO,,,,39000,12,GUERRERO,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,54,29,,,,Semifijo,17.55332887,-99.50145807,2014-12
8245462,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,LUIS SERRANO,CALLE,LA PAZ,PROLONGACION,HELIODORO CASTILLO,PROLONGACION,HELIODORO CASTILLO,,SN,,,,,COLONIA,SANTO NIÑO,,,,39130,12,GUERRERO,32,General Heliodoro Castillo,1,Tlacotepec,399,17,,,,Fijo,17.78974655,-99.97607722,2019-11
8311271,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CORDOVA,CALLE,2 DE FEBRERO,CALLE,JIMENEZ,OTRO (ESPECIFIQUE),ARROYO,,SN,,,,,COLONIA,APAXTLA DE CASTREJON CENTRO,,,,40536,12,GUERRERO,6,Apaxtla,1,Ciudad Apaxtla de Castrejón,295,33,,,,Fijo,18.13254214,-99.93375732,2019-11
8600699,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,MANUEL ACUÑA,CALLE,18 DE MARZO,CALLE,PALMA,CALLE,BENITO JUÁREZ,,SN,,,,,COLONIA,SANTA DOROTEA,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,346,11,7421091009,,,Fijo,17.20360189,-100.4352106,2019-11
7946739,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,ALVARO OBREGON,CALLE,EJERCITO TRIGARANTE,CALLE,EJERCITO MEXICANO,CALLE,8 DE AGOSTO,0,SN,,,0,,COLONIA,BENITO JUAREZ,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,581,30,,,,Fijo,17.2080705,-100.4287431,2019-11
7947033,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,8,CALLE,NINGUNO,PROLONGACION,MIGUEL HIDALGO,CALLE,9,0,SN,,,0,,COLONIA,LOMA BONITA,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,044A,29,7421126965,,,Fijo,17.2116273,-100.421991,2019-11
7917651,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,IGNACIO LOPEZ RAYON,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,CELESTINO NEGRETE,CALLE,MARIANO ESCOBEDO,72,,,,,,COLONIA,CENTRO,,,,40000,12,GUERRERO,35,Iguala de la Independencia,1,Iguala de la Independencia,1257,24,7335827554,,,Fijo,18.34787644,-99.53333465,2019-11
7807339,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,SEGUNDA PONIENTE,CALLE,EDUCADORES MEXICANOS,CALLEJON,NINGUNO,CALLE,EDUCADORES MEXICANOS,20,,,,,,COLONIA,CENTRO,,,,40330,12,GUERRERO,15,Buenavista de Cuéllar,1,Buenavista de Cuéllar,167,17,,,,Fijo,18.45921447,-99.41512038,2019-11
1399545,VENTA DE MIEL Y CAFE ITZEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,AQUILES SERDAN,CALLE,FRANCISCO I. MADERO,CALLE,FRANCISCO JAVIER MINA,AVENIDA,JUAN N. ÁLVAREZ,17,D,,,0,,COLONIA,CENTRO,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,562,7,7421021779,,,Fijo,17.20904917,-100.4351301,2014-12
8416060,VENTA DE MIEL Y JARABES Y JABONES Y PALETAS TODO DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,RODOLFO NERI VELA,CALLE,NINGUNO,CALLE,ADOLFO RUIZ CORTINEZ,OTRO (ESPECIFIQUE),SIN REFERENCIA,,SN,,,,,COLONIA,RUBEN FIGUEROA,,,,40185,12,GUERRERO,75,Eduardo Neri,1,Zumpango del Río,517,49,7475455206,,,Fijo,17.65005286,-99.52042898,2019-11
9005661,VENTA DE MIEL Y PALETAS,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,SEGUNDA DE LOMA LARGA,PRIVADA,NINGUNO,CALLE,LOMA LARGA,CALLE,SEGUNDA DE LOMA LARGA,0,SN,,,0,,COLONIA,LOMA LARGA,,,,40270,12,GUERRERO,55,Taxco de Alarcón,1,Taxco de Alarcón,196,2,,,,Fijo,18.55165939,-99.60838193,2019-11
1399618,VENTA DE MIEL Y SUS DERIVADOS SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,FRANCISCO JAVIER MINA,CALLE,FERNANDO ROSAS,CALLE,MANUEL TÉLLEZ,,SN,,,,,COLONIA,VILLITA,,,,40930,12,GUERRERO,11,Atoyac de Álvarez,1,Atoyac de Álvarez,577,12,7421118645,,,Fijo,17.20732755,-100.4348843,2014-12
1426730,"VENTA DE MIEL,PILONCILLO,CHILE SECO,SAL,CARBON,OCOTE,AZUCAR",,461140,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",0 a 5 personas,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,INDEPENDENCIA,AVENIDA,IGNACIO MANUEL ALTAMIRANO,CALLE,INDEPENDENCIA,,SN,MERCADO PUBLICO,1,,,COLONIA,TIXTLA DE GUERRERO CENTRO,MERCADO PUBLICO,ANTONIA NAVA DE CATALAN,SN,39170,12,GUERRERO,61,Tixtla de Guerrero,1,Tixtla de Guerrero,282,6,,,,Semifijo,17.56760474,-99.39802419,2014-12
8294591,VENTA DE PIÑATAS Y MIEL,,461160,Comercio al por menor de dulces y materias primas para repostería,0 a 5 personas,AVENIDA,INSURGENTES,CALLE,21 DE MARZO,AVENIDA,AVENIDA DE LAS ROSAS,CALLE,VIOLETAS,,SN,MERCADO PUBLICO,18,,,COLONIA,NACIONAL DE CAMINOS,MERCADO PUBLICO,MERCADO BALTAZAR R. LEYVA MANCILLA,61,39010,12,GUERRERO,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,2328,13,,,,Fijo,17.56413055,-99.508506,2019-11
1372675,VENTA DE PLANTAS Y MIEL DE APICULTURA SIN NOMBRE,,466312,Comercio al por menor de plantas y flores naturales,0 a 5 personas,AVENIDA,PUNGARABATO PONIENTE,CALLE,JUAN NAVARRO,CALLE,5 DE MAYO,AVENIDA,JOSÉ INOCENTE LUGO PONIENTE,,SN,,,,,COLONIA,LA MORELOS,,,,40660,12,GUERRERO,50,Pungarabato,1,Ciudad Altamirano,306,9,7676728080,,,Fijo,18.36828148,-100.6777475,2010-07
1493735,VENTA DE PRODUCTOS DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,ANDADOR,MORELOS,CALLE,EMILIANO ZAPATA,CALLE,FRANCISCO I. MADERO,CALLE,EMILIANO ZAPATA,2,,,,,,COLONIA,SANTA CRUZ,,,,39530,12,GUERRERO,1,Acapulco de Juárez,1,Acapulco de Juárez,2577,5,,,,Fijo,16.87564592,-99.90227508,2010-07
1510178,VENTA DE SEMILLAS SECAS Y MERCANCÍA SECA Y MIEL,,461140,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",0 a 5 personas,BOULEVARD,JUAN N. ALVAREZ,CALLE,NINGUNO,CALLE,AURELIO MOLINA GASPAR,CALLE,AURELIO MOLINA GASPAR,,SN,MERCADO PUBLICO,1,,,BARRIO,TALAPA,MERCADO PUBLICO,MERCADO MUNICIPAL DE OMETEPEC,80,41700,12,GUERRERO,46,Ometepec,1,Ometepec,159,68,,,,Semifijo,16.69411358,-98.41501367,2010-07
7231111,VENTA MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,EMILIANO ZAPATA,CALLE,NUEVA SOLIDARIDAD,PRIVADA,NINGUNO,CALLE,NUEVA SOLIDARIDAD,18,,,,,,COLONIA,MAGISTERIO,,,,39270,12,GUERRERO,56,Tecoanapa,1,Tecoanapa,297,30,,,,Fijo,16.98582312,-99.25923101,2019-11
9031147,VENTA MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,LAS CRUCES,CALLE,DISTRITO DE BRAVOS,ANDADOR,CUAUTEPEC,ANDADOR,IGUALAPA,13,,,,0,,COLONIA,RENACIMIENTO,,,,39715,12,GUERRERO,1,Acapulco de Juárez,1,Acapulco de Juárez,5069,21,,,,Fijo,16.90029561,-99.82322578,2019-11
8500782,VENTE DE MIEL Y MEZCAL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PRINCIPAL,ANDADOR,JALISCO,OTRO (ESPECIFIQUE),SIN REFERENCIA,ANDADOR,DURANGO,27,,,,0,,COLONIA,LOMAS DE XOCOMULCO,,,,39036,12,GUERRERO,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,1033,8,7471011269,,,Fijo,17.56029198,-99.51314538,2019-11
1541757,EXTRACCION DE MIEL DE ABEJA,,311999,Elaboración de otros alimentos,6 a 10 personas,AVENIDA,LUIS AMADOR,CALLE,NINGUNO,CALLE,IGNACIO LARA RAMIREZ,AVENIDA,LUIS AMADOR,0,SN,,,,,BARRIO,TOLTITLA,,,,43040,13,HIDALGO,32,Jaltocán,1,Jaltocán,004A,7,,,,Fijo,21.13790288,-98.53529801,2014-12
8993579,VENTA DE MIEL SIN NOMBRE,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,ABASOLO,AVENIDA,ZARAGOZA,CALLE,ALLENDE,CALLE,ABASOLO,0,SN,,,0,,BARRIO,CENTRO,,,,43021,13,HIDALGO,46,San Felipe Orizatlán,27,Huitzitzilingo,257,37,,,,Fijo,21.17292655,-98.65697195,2019-11
7363324,VENTA DE PROPDUECTOS ELABORADOS CON MIEL APILEY,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,MIGUEL HIDALGO,AVENIDA,LUIS M PONCE NORTE,AVENIDA,BENITO JUAREZ,CALLE,IGNACIO ZARAGOZA,102,B,,,,,COLONIA,CENTRO,,,,43600,13,HIDALGO,77,Tulancingo de Bravo,1,Tulancingo,111,9,,,,Fijo,20.0817842,-98.37012658,2019-11
8017667,BODEGA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,JESUS DEL ROSAL,CALLE,ÁLVARO OBREGON,CALLE,CECILIO RAMIREZ,CALLE,ÁLVARO OBREGÓN,,SN,MERCADO PUBLICO,17,,,BARRIO,SAN ANTONIO,MERCADO PUBLICO,MERCADO MORELOS,SN,42300,13,HIDALGO,30,Ixmiquilpan,1,Ixmiquilpan,204,9,,,,Fijo,20.48456509,-99.21689825,2019-11
7902706,DULCES ARTESANALES Y MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,LICENCIADO ALFONSO CORONA DEL ROSAL,CALLE,MELCHOR OCAMPO,CALLE,IGNACIO ZARAGOZA,CALLE,COLUMBIA RIVERA,0,SN,EDIFICIO SIN NOMBRE,17,0,,COLONIA,MINERAL DEL CHICO,,,,42120,13,HIDALGO,38,Mineral del Chico,1,Mineral del Chico,39,4,,,,Semifijo,20.21517235,-98.73103233,2019-11
7186211,MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,FERNANDO DE A TEZOZOMOC,CALLE,NINGUNO,AVENIDA,CHIMALPAIN,CALLE,NINGUNO,82,,,,0,,COLONIA,SALVADOR ALLENDE,,,,43997,13,HIDALGO,61,Tepeapulco,2,Fray Bernardino de Sahagún (Ciudad Sahagún),499,36,,,,Fijo,19.77173726,-98.57721737,2019-11
1530570,MIEL MANEY VENTA DE VERDURAS,,461130,Comercio al por menor de frutas y verduras frescas,0 a 5 personas,CALLE,ABUNDIO MARTINEZ,CALLE,16 DE ENERO,PRIVADA,NINGUNO,CALLE,RAYÓN,16,,,,,,BARRIO,ABUNDIO MARTINEZ,,,,42400,13,HIDALGO,29,Huichapan,1,Huichapan,256,6,,,,Fijo,20.37445754,-99.65296202,2010-07
7868186,MIEL NATURAL ORGANICA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,TULUM,AVENIDA,UXMAL,AVENIDA,MAGISTERIO,CALLE,BOSQUES DEL ÉBANO,,SN,,,,,FRACCIONAMIENTO,RINCONES DEL PARAISO,,,,42083,13,HIDALGO,51,Mineral de la Reforma,92,Bosques del Mineral,1683,5,,,,Fijo,20.05954016,-98.77426324,2019-11
8477472,MIEL Y PRODUCTOS NATURALES EL OLAM,,464111,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,EJERCITO MEXICANO,CALLE,PRIMERA DE MAYO,CALLE,NINGUNO,CALLE,NINGUNO,170,,,,,,BARRIO,NACOZARI,,,,43800,13,HIDALGO,69,Tizayuca,1,Tizayuca,232,37,,,,Fijo,19.83928714,-98.96844334,2019-11
7775397,MIEL Y SUS DERIVADOS,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,EMILIANO ZAPATA,AVENIDA,16 DE ENERO,CALLE,PLAZA,AVENIDA,20 DE NOVIEMBRE,,SN,,,,,COLONIA,CENTRO,,,,43020,13,HIDALGO,46,San Felipe Orizatlán,1,San Felipe Orizatlán,308,7,,,,Semifijo,21.17088114,-98.60740498,2019-11
1513198,SEMILLAS Y PRODUCTOS DE MIEL DE ABEJA CECI,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CONSTITUYENTES,AVENIDA,NUEVO LEON,CARRETERA,FEDERAL MEXICO-TAMPICO,AVENIDA,NUEVO LEÓN,,SN,MERCADO PUBLICO,1,,,COLONIA,SANTA IRENE,MERCADO PUBLICO,MERCADO MUNICIPAL DE HUEJUTLA,48,43000,13,HIDALGO,28,Huejutla de Reyes,1,Huejutla de Reyes,259,6,,,,Fijo,21.14413893,-98.41699936,2010-07
